"cohort_start_date","renewal_date","cohort_size","cohort_size_at_renewal","plan","amount","currency","cohort_age_months","retention_rate"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","3","1","LARGE","15.95","EUR","6","0.33"
"2020-04-01 00:00:00+02","2020-04-01 00:00:00+02","2","2","LARGE","18.95","USD","0","1.00"
"2020-04-01 00:00:00+02","2020-05-01 00:00:00+02","2","2","LARGE","18.95","USD","1","1.00"
"2020-04-01 00:00:00+02","2020-06-01 00:00:00+02","2","2","LARGE","18.95","USD","2","1.00"
"2020-04-01 00:00:00+02","2020-07-01 00:00:00+02","2","2","LARGE","18.95","USD","3","1.00"
"2020-04-01 00:00:00+02","2020-08-01 00:00:00+02","2","2","LARGE","18.95","USD","4","1.00"
"2020-04-01 00:00:00+02","2020-09-01 00:00:00+02","2","2","LARGE","18.95","USD","5","1.00"
"2020-04-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","LARGE","18.95","USD","6","1.00"
"2020-04-01 00:00:00+02","2020-11-01 00:00:00+01","2","2","LARGE","18.95","USD","7","1.00"
"2020-04-01 00:00:00+02","2020-12-01 00:00:00+01","2","1","LARGE","18.95","USD","8","0.50"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","36","36","SMALL","8.95","EUR","0","1.00"
"2020-05-01 00:00:00+02","2020-06-01 00:00:00+02","36","32","SMALL","8.95","EUR","1","0.89"
"2020-05-01 00:00:00+02","2020-07-01 00:00:00+02","36","30","SMALL","8.95","EUR","2","0.83"
"2020-05-01 00:00:00+02","2020-08-01 00:00:00+02","36","29","SMALL","8.95","EUR","3","0.81"
"2020-05-01 00:00:00+02","2020-09-01 00:00:00+02","36","29","SMALL","8.95","EUR","4","0.81"
"2020-05-01 00:00:00+02","2020-10-01 00:00:00+02","36","27","SMALL","8.95","EUR","5","0.75"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","32","32","SMALL","9.95","USD","0","1.00"
"2020-05-01 00:00:00+02","2020-06-01 00:00:00+02","32","28","SMALL","9.95","USD","1","0.88"
"2020-05-01 00:00:00+02","2020-07-01 00:00:00+02","32","23","SMALL","9.95","USD","2","0.72"
"2020-05-01 00:00:00+02","2020-08-01 00:00:00+02","32","21","SMALL","9.95","USD","3","0.66"
"2020-05-01 00:00:00+02","2020-09-01 00:00:00+02","32","19","SMALL","9.95","USD","4","0.59"
"2020-05-01 00:00:00+02","2020-10-01 00:00:00+02","32","18","SMALL","9.95","USD","5","0.56"
"2020-05-01 00:00:00+02","2020-11-01 00:00:00+01","32","16","SMALL","9.95","USD","6","0.50"
"2020-05-01 00:00:00+02","2020-12-01 00:00:00+01","32","15","SMALL","9.95","USD","7","0.47"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","5","5","MEDIUM","12.95","EUR","0","1.00"
"2020-05-01 00:00:00+02","2020-06-01 00:00:00+02","5","3","MEDIUM","12.95","EUR","1","0.60"
"2020-05-01 00:00:00+02","2020-07-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","2","0.40"
"2020-05-01 00:00:00+02","2020-08-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","3","0.40"
"2020-05-01 00:00:00+02","2020-09-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","4","0.40"
"2020-05-01 00:00:00+02","2020-10-01 00:00:00+02","5","2","MEDIUM","12.95","EUR","5","0.40"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","6","6","MEDIUM","14.95","USD","0","1.00"
"2020-05-01 00:00:00+02","2020-06-01 00:00:00+02","6","4","MEDIUM","14.95","USD","1","0.67"
"2020-05-01 00:00:00+02","2020-07-01 00:00:00+02","6","4","MEDIUM","14.95","USD","2","0.67"
"2020-05-01 00:00:00+02","2020-08-01 00:00:00+02","6","3","MEDIUM","14.95","USD","3","0.50"
"2020-05-01 00:00:00+02","2020-09-01 00:00:00+02","6","3","MEDIUM","14.95","USD","4","0.50"
"2020-05-01 00:00:00+02","2020-10-01 00:00:00+02","6","2","MEDIUM","14.95","USD","5","0.33"
"2020-05-01 00:00:00+02","2020-11-01 00:00:00+01","6","2","MEDIUM","14.95","USD","6","0.33"
"2020-05-01 00:00:00+02","2020-12-01 00:00:00+01","6","2","MEDIUM","14.95","USD","7","0.33"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","2","2","LARGE","15.95","EUR","0","1.00"
"2020-05-01 00:00:00+02","2020-05-01 00:00:00+02","2","2","LARGE","18.95","USD","0","1.00"
"2020-05-01 00:00:00+02","2020-06-01 00:00:00+02","2","2","LARGE","18.95","USD","1","1.00"
"2020-05-01 00:00:00+02","2020-07-01 00:00:00+02","2","1","LARGE","18.95","USD","2","0.50"
"2020-06-01 00:00:00+02","2020-06-01 00:00:00+02","22","22","SMALL","8.95","EUR","0","1.00"
"2020-06-01 00:00:00+02","2020-07-01 00:00:00+02","22","19","SMALL","8.95","EUR","1","0.86"
"2020-06-01 00:00:00+02","2020-08-01 00:00:00+02","22","17","SMALL","8.95","EUR","2","0.77"
"2020-06-01 00:00:00+02","2020-09-01 00:00:00+02","22","13","SMALL","8.95","EUR","3","0.59"
"2020-06-01 00:00:00+02","2020-10-01 00:00:00+02","22","13","SMALL","8.95","EUR","4","0.59"
"2020-06-01 00:00:00+02","2020-06-01 00:00:00+02","19","19","SMALL","9.95","USD","0","1.00"
"2020-06-01 00:00:00+02","2020-07-01 00:00:00+02","19","15","SMALL","9.95","USD","1","0.79"
"2020-06-01 00:00:00+02","2020-08-01 00:00:00+02","19","14","SMALL","9.95","USD","2","0.74"
"2020-06-01 00:00:00+02","2020-09-01 00:00:00+02","19","14","SMALL","9.95","USD","3","0.74"
"2020-06-01 00:00:00+02","2020-10-01 00:00:00+02","19","13","SMALL","9.95","USD","4","0.68"
"2020-06-01 00:00:00+02","2020-11-01 00:00:00+01","19","13","SMALL","9.95","USD","5","0.68"
"2020-06-01 00:00:00+02","2020-12-01 00:00:00+01","19","13","SMALL","9.95","USD","6","0.68"
"2020-06-01 00:00:00+02","2020-06-01 00:00:00+02","1","1","MEDIUM","12.95","EUR","0","1.00"
"2020-06-01 00:00:00+02","2020-07-01 00:00:00+02","1","1","MEDIUM","12.95","EUR","1","1.00"
"2020-06-01 00:00:00+02","2020-08-01 00:00:00+02","1","1","MEDIUM","12.95","EUR","2","1.00"
"2020-06-01 00:00:00+02","2020-09-01 00:00:00+02","1","1","MEDIUM","12.95","EUR","3","1.00"
"2020-06-01 00:00:00+02","2020-10-01 00:00:00+02","1","1","MEDIUM","12.95","EUR","4","1.00"
"2020-06-01 00:00:00+02","2020-06-01 00:00:00+02","4","4","MEDIUM","14.95","USD","0","1.00"
"2020-06-01 00:00:00+02","2020-07-01 00:00:00+02","4","3","MEDIUM","14.95","USD","1","0.75"
"2020-06-01 00:00:00+02","2020-08-01 00:00:00+02","4","2","MEDIUM","14.95","USD","2","0.50"
"2020-06-01 00:00:00+02","2020-09-01 00:00:00+02","4","2","MEDIUM","14.95","USD","3","0.50"
"2020-06-01 00:00:00+02","2020-10-01 00:00:00+02","4","2","MEDIUM","14.95","USD","4","0.50"
"2020-06-01 00:00:00+02","2020-11-01 00:00:00+01","4","2","MEDIUM","14.95","USD","5","0.50"
"2020-06-01 00:00:00+02","2020-12-01 00:00:00+01","4","2","MEDIUM","14.95","USD","6","0.50"
"2020-06-01 00:00:00+02","2020-06-01 00:00:00+02","2","2","LARGE","18.95","USD","0","1.00"
"2020-06-01 00:00:00+02","2020-07-01 00:00:00+02","2","1","LARGE","18.95","USD","1","0.50"
"2020-06-01 00:00:00+02","2020-08-01 00:00:00+02","2","1","LARGE","18.95","USD","2","0.50"
"2020-06-01 00:00:00+02","2020-09-01 00:00:00+02","2","1","LARGE","18.95","USD","3","0.50"
"2020-07-01 00:00:00+02","2020-07-01 00:00:00+02","48","48","SMALL","8.95","EUR","0","1.00"
"2020-07-01 00:00:00+02","2020-08-01 00:00:00+02","48","39","SMALL","8.95","EUR","1","0.81"
"2020-07-01 00:00:00+02","2020-09-01 00:00:00+02","48","38","SMALL","8.95","EUR","2","0.79"
"2020-07-01 00:00:00+02","2020-10-01 00:00:00+02","48","33","SMALL","8.95","EUR","3","0.69"
"2020-07-01 00:00:00+02","2020-07-01 00:00:00+02","48","48","SMALL","9.95","USD","0","1.00"
"2020-07-01 00:00:00+02","2020-08-01 00:00:00+02","48","44","SMALL","9.95","USD","1","0.92"
"2020-07-01 00:00:00+02","2020-09-01 00:00:00+02","48","43","SMALL","9.95","USD","2","0.90"
"2020-07-01 00:00:00+02","2020-10-01 00:00:00+02","48","42","SMALL","9.95","USD","3","0.88"
"2020-07-01 00:00:00+02","2020-11-01 00:00:00+01","48","42","SMALL","9.95","USD","4","0.88"
"2020-07-01 00:00:00+02","2020-12-01 00:00:00+01","48","42","SMALL","9.95","USD","5","0.88"
"2020-07-01 00:00:00+02","2020-07-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","0","1.00"
"2020-07-01 00:00:00+02","2020-08-01 00:00:00+02","2","2","MEDIUM","12.95","EUR","1","1.00"
"2020-07-01 00:00:00+02","2020-09-01 00:00:00+02","2","1","MEDIUM","12.95","EUR","2","0.50"
"2020-07-01 00:00:00+02","2020-10-01 00:00:00+02","2","1","MEDIUM","12.95","EUR","3","0.50"
"2020-07-01 00:00:00+02","2020-07-01 00:00:00+02","14","14","MEDIUM","14.95","USD","0","1.00"
"2020-07-01 00:00:00+02","2020-08-01 00:00:00+02","14","10","MEDIUM","14.95","USD","1","0.71"
"2020-07-01 00:00:00+02","2020-09-01 00:00:00+02","14","8","MEDIUM","14.95","USD","2","0.57"
"2020-07-01 00:00:00+02","2020-10-01 00:00:00+02","14","7","MEDIUM","14.95","USD","3","0.50"
"2020-07-01 00:00:00+02","2020-11-01 00:00:00+01","14","7","MEDIUM","14.95","USD","4","0.50"
"2020-07-01 00:00:00+02","2020-12-01 00:00:00+01","14","7","MEDIUM","14.95","USD","5","0.50"
"2020-07-01 00:00:00+02","2020-07-01 00:00:00+02","2","2","LARGE","15.95","EUR","0","1.00"
"2020-07-01 00:00:00+02","2020-08-01 00:00:00+02","2","2","LARGE","15.95","EUR","1","1.00"
"2020-07-01 00:00:00+02","2020-09-01 00:00:00+02","2","2","LARGE","15.95","EUR","2","1.00"
"2020-07-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","LARGE","15.95","EUR","3","1.00"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","46","46","SMALL","8.95","EUR","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","46","38","SMALL","8.95","EUR","1","0.83"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","46","34","SMALL","8.95","EUR","2","0.74"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","38","38","SMALL","9.95","USD","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","38","32","SMALL","9.95","USD","1","0.84"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","38","27","SMALL","9.95","USD","2","0.71"
"2020-08-01 00:00:00+02","2020-11-01 00:00:00+01","38","25","SMALL","9.95","USD","3","0.66"
"2020-08-01 00:00:00+02","2020-12-01 00:00:00+01","38","23","SMALL","9.95","USD","4","0.61"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","13","13","MEDIUM","12.95","EUR","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","13","9","MEDIUM","12.95","EUR","1","0.69"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","13","7","MEDIUM","12.95","EUR","2","0.54"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","8","8","MEDIUM","14.95","USD","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","8","6","MEDIUM","14.95","USD","1","0.75"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","8","4","MEDIUM","14.95","USD","2","0.50"
"2020-08-01 00:00:00+02","2020-11-01 00:00:00+01","8","4","MEDIUM","14.95","USD","3","0.50"
"2020-08-01 00:00:00+02","2020-12-01 00:00:00+01","8","4","MEDIUM","14.95","USD","4","0.50"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","4","4","LARGE","15.95","EUR","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","4","3","LARGE","15.95","EUR","1","0.75"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","4","3","LARGE","15.95","EUR","2","0.75"
"2020-08-01 00:00:00+02","2020-08-01 00:00:00+02","1","1","LARGE","18.95","USD","0","1.00"
"2020-08-01 00:00:00+02","2020-09-01 00:00:00+02","1","1","LARGE","18.95","USD","1","1.00"
"2020-08-01 00:00:00+02","2020-10-01 00:00:00+02","1","1","LARGE","18.95","USD","2","1.00"
"2020-08-01 00:00:00+02","2020-11-01 00:00:00+01","1","1","LARGE","18.95","USD","3","1.00"
"2020-08-01 00:00:00+02","2020-12-01 00:00:00+01","1","1","LARGE","18.95","USD","4","1.00"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","28","28","SMALL","8.95","EUR","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","28","26","SMALL","8.95","EUR","1","0.93"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","20","20","SMALL","9.95","USD","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","20","18","SMALL","9.95","USD","1","0.90"
"2020-09-01 00:00:00+02","2020-11-01 00:00:00+01","20","16","SMALL","9.95","USD","2","0.80"
"2020-09-01 00:00:00+02","2020-12-01 00:00:00+01","20","15","SMALL","9.95","USD","3","0.75"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","3","3","MEDIUM","12.95","EUR","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","3","3","MEDIUM","12.95","EUR","1","1.00"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","3","3","MEDIUM","14.95","USD","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","3","1","MEDIUM","14.95","USD","1","0.33"
"2020-09-01 00:00:00+02","2020-11-01 00:00:00+01","3","1","MEDIUM","14.95","USD","2","0.33"
"2020-09-01 00:00:00+02","2020-12-01 00:00:00+01","3","1","MEDIUM","14.95","USD","3","0.33"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","2","2","LARGE","15.95","EUR","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","LARGE","15.95","EUR","1","1.00"
"2020-09-01 00:00:00+02","2020-09-01 00:00:00+02","3","3","LARGE","18.95","USD","0","1.00"
"2020-09-01 00:00:00+02","2020-10-01 00:00:00+02","3","2","LARGE","18.95","USD","1","0.67"
"2020-09-01 00:00:00+02","2020-11-01 00:00:00+01","3","2","LARGE","18.95","USD","2","0.67"
"2020-09-01 00:00:00+02","2020-12-01 00:00:00+01","3","1","LARGE","18.95","USD","3","0.33"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","27","27","SMALL","8.95","EUR","0","1.00"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","16","16","SMALL","9.95","USD","0","1.00"
"2020-10-01 00:00:00+02","2020-11-01 00:00:00+01","16","13","SMALL","9.95","USD","1","0.81"
"2020-10-01 00:00:00+02","2020-12-01 00:00:00+01","16","11","SMALL","9.95","USD","2","0.69"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","3","3","MEDIUM","12.95","EUR","0","1.00"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","7","7","MEDIUM","14.95","USD","0","1.00"
"2020-10-01 00:00:00+02","2020-11-01 00:00:00+01","7","5","MEDIUM","14.95","USD","1","0.71"
"2020-10-01 00:00:00+02","2020-12-01 00:00:00+01","7","5","MEDIUM","14.95","USD","2","0.71"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","LARGE","15.95","EUR","0","1.00"
"2020-10-01 00:00:00+02","2020-10-01 00:00:00+02","2","2","LARGE","18.95","USD","0","1.00"
"2020-10-01 00:00:00+02","2020-11-01 00:00:00+01","2","2","LARGE","18.95","USD","1","1.00"
"2020-10-01 00:00:00+02","2020-12-01 00:00:00+01","2","1","LARGE","18.95","USD","2","0.50"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","24","24","SMALL","8.95","EUR","0","1.00"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","37","37","SMALL","9.95","USD","0","1.00"
"2020-11-01 00:00:00+01","2020-12-01 00:00:00+01","37","34","SMALL","9.95","USD","1","0.92"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","2","2","MEDIUM","12.95","EUR","0","1.00"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","7","7","MEDIUM","14.95","USD","0","1.00"
"2020-11-01 00:00:00+01","2020-12-01 00:00:00+01","7","7","MEDIUM","14.95","USD","1","1.00"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","3","3","LARGE","15.95","EUR","0","1.00"
"2020-11-01 00:00:00+01","2020-11-01 00:00:00+01","1","1","LARGE","18.95","USD","0","1.00"
"2020-11-01 00:00:00+01","2020-12-01 00:00:00+01","1","1","LARGE","18.95","USD","1","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","45","45","SMALL","8.95","EUR","0","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","48","48","SMALL","9.95","USD","0","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","11","11","MEDIUM","12.95","EUR","0","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","11","11","MEDIUM","14.95","USD","0","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","2","2","LARGE","15.95","EUR","0","1.00"
"2020-12-01 00:00:00+01","2020-12-01 00:00:00+01","2","2","LARGE","18.95","USD","0","1.00"
